Postcode,Economy,Premium
OL1 1AA,80,90
OL1 1AB,80,90
OL1 1AD,80,90
OL1 1AE,80,90
OL1 1AF,80,90
OL1 1AG,80,90
OL1 1AH,80,90
OL1 1AJ,80,90
OL1 1AL,80,90
OL1 1AN,80,90
OL1 1AP,80,90
OL1 1AQ,80,90
OL1 1BA,80,90
OL1 1BB,80,90
OL1 1BD,80,90
OL1 1BE,80,90
OL1 1BF,80,90
OL1 1BG,80,90
OL1 1BH,80,90
OL1 1BJ,80,90
OL1 1BL,80,90
OL1 1BN,80,90
OL1 1BP,80,90
OL1 1BQ,80,90
OL1 1BS,80,90
OL1 1BT,80,90
OL1 1BU,80,90
OL1 1BW,80,90
OL1 1BX,80,90
OL1 1BY,80,90
OL1 1BZ,80,90
OL1 1DA,80,90
OL1 1DB,80,90
OL1 1DD,80,90
OL1 1DE,80,90
OL1 1DF,80,90
OL1 1DG,80,90
OL1 1DH,80,90
OL1 1DJ,80,90
OL1 1DL,80,90
OL1 1DN,80,90
OL1 1DP,80,90
OL1 1DQ,80,90
OL1 1DR,80,90
OL1 1DS,80,90
OL1 1DT,80,90
OL1 1DU,80,90
OL1 1DW,80,90
OL1 1DX,80,90
OL1 1DY,80,90
OL1 1DZ,80,90
OL1 1EA,80,90
OL1 1EB,80,90
OL1 1ED,80,90
OL1 1EE,80,90
OL1 1EF,80,90
OL1 1EG,80,90
OL1 1EH,80,90
OL1 1EJ,80,90
OL1 1EL,80,90
OL1 1EN,80,90
OL1 1EP,80,90
OL1 1EQ,80,90
OL1 1ER,80,90
OL1 1ES,80,90
OL1 1ET,80,90
OL1 1EU,80,90
OL1 1EW,80,90
OL1 1EX,80,90
OL1 1EY,80,90
OL1 1EZ,80,90
OL1 1FA,80,90
OL1 1FB,80,90
OL1 1FD,80,90
OL1 1FE,80,90
OL1 1FF,80,90
OL1 1GZ,80,90
OL1 1HA,80,90
OL1 1HB,80,90
OL1 1HD,80,90
OL1 1HE,80,90
OL1 1HF,80,90
OL1 1HG,80,90
OL1 1HH,80,90
OL1 1HJ,80,90
OL1 1HL,80,90
OL1 1HN,80,90
OL1 1HP,80,90
OL1 1HQ,80,90
OL1 1HR,80,90
OL1 1HS,80,90
OL1 1HT,80,90
OL1 1HU,80,90
OL1 1HW,80,90
OL1 1HX,80,90
OL1 1HY,80,90
OL1 1HZ,80,90
OL1 1JA,80,90
OL1 1JB,80,90
OL1 1JD,80,90
OL1 1JE,80,90
OL1 1JF,80,90
OL1 1JG,80,90
OL1 1JH,80,90
OL1 1JJ,80,90
OL1 1JL,80,90
OL1 1JN,80,90
OL1 1JP,80,90
OL1 1JQ,80,90
OL1 1JR,80,90
OL1 1JS,80,90
OL1 1JT,80,90
OL1 1JU,80,90
OL1 1JW,80,90
OL1 1JX,80,90
OL1 1JY,80,90
OL1 1JZ,80,90
OL1 1LA,80,90
OL1 1LB,80,90
OL1 1LD,80,90
OL1 1LE,80,90
OL1 1LF,80,90
OL1 1LH,80,90
OL1 1LJ,80,90
OL1 1LL,80,90
OL1 1LN,80,90
OL1 1LP,80,90
OL1 1LQ,80,90
OL1 1LR,80,90
OL1 1LS,80,90
OL1 1LT,80,90
OL1 1LU,80,90
OL1 1LW,80,90
OL1 1LX,80,90
OL1 1LY,80,90
OL1 1LZ,80,90
OL1 1NB,80,90
OL1 1ND,80,90
OL1 1NF,80,90
OL1 1NG,80,90
OL1 1NH,80,90
OL1 1NJ,80,90
OL1 1NL,80,90
OL1 1NN,80,90
OL1 1NP,80,90
OL1 1NQ,80,90
OL1 1NR,80,90
OL1 1NS,80,90
OL1 1NT,80,90
OL1 1NU,80,90
OL1 1NW,80,90
OL1 1NX,80,90
OL1 1NY,80,90
OL1 1NZ,80,90
OL1 1PB,80,90
OL1 1PD,80,90
OL1 1PE,80,90
OL1 1PF,80,90
OL1 1PH,80,90
OL1 1PJ,80,90
OL1 1PL,80,90
OL1 1PN,80,90
OL1 1PP,80,90
OL1 1PR,80,90
OL1 1PS,80,90
OL1 1PT,80,90
OL1 1PU,80,90
OL1 1PW,80,90
OL1 1PX,80,90
OL1 1PY,80,90
OL1 1QA,80,90
OL1 1QD,80,90
OL1 1QE,80,90
OL1 1QF,80,90
OL1 1QG,80,90
OL1 1QH,80,90
OL1 1QJ,80,90
OL1 1QL,80,90
OL1 1QN,80,90
OL1 1QP,80,90
OL1 1QQ,80,90
OL1 1QR,80,90
OL1 1QS,80,90
OL1 1QT,80,90
OL1 1QU,80,90
OL1 1QW,80,90
OL1 1QX,80,90
OL1 1QY,80,90
OL1 1QZ,80,90
OL1 1RA,80,90
OL1 1RB,80,90
OL1 1RD,80,90
OL1 1RE,80,90
OL1 1RF,80,90
OL1 1RG,80,90
OL1 1RH,80,90
OL1 1RJ,80,90
OL1 1RL,80,90
OL1 1RN,80,90
OL1 1RQ,80,90
OL1 1RR,80,90
OL1 1RS,80,90
OL1 1RT,80,90
OL1 1RU,80,90
OL1 1RW,80,90
OL1 1RX,80,90
OL1 1RY,80,90
OL1 1RZ,80,90
OL1 1SA,80,90
OL1 1SB,80,90
OL1 1SD,80,90
OL1 1SE,80,90
OL1 1SF,80,90
OL1 1SG,80,90
OL1 1SH,80,90
OL1 1SJ,80,90
OL1 1SL,80,90
OL1 1SN,80,90
OL1 1SP,80,90
OL1 1SQ,80,90
OL1 1SR,80,90
OL1 1SS,80,90
OL1 1ST,80,90
OL1 1SU,80,90
OL1 1SW,80,90
OL1 1SX,80,90
OL1 1SY,80,90
OL1 1SZ,80,90
OL1 1TA,80,90
OL1 1TB,80,90
OL1 1TD,80,90
OL1 1TE,80,90
OL1 1TF,80,90
OL1 1TG,80,90
OL1 1TH,80,90
OL1 1TJ,80,90
OL1 1TL,80,90
OL1 1TN,80,90
OL1 1TQ,80,90
OL1 1TR,80,90
OL1 1TS,80,90
OL1 1TT,80,90
OL1 1TU,80,90
OL1 1TW,80,90
OL1 1TX,80,90
OL1 1TY,80,90
OL1 1TZ,80,90
OL1 1UA,80,90
OL1 1UB,80,90
OL1 1UD,80,90
OL1 1UE,80,90
OL1 1UF,80,90
OL1 1UG,80,90
OL1 1UH,80,90
OL1 1UJ,80,90
OL1 1UL,80,90
OL1 1UN,80,90
OL1 1UP,80,90
OL1 1UQ,80,90
OL1 1UR,80,90
OL1 1US,80,90
OL1 1UT,80,90
OL1 1UU,80,90
OL1 1UW,80,90
OL1 1UX,80,90
OL1 1UY,80,90
OL1 1UZ,80,90
OL1 1WA,80,90
OL1 1WD,80,90
OL1 1WQ,80,90
OL1 1WR,80,90
OL1 1WS,80,90
OL1 1WT,80,90
OL1 1WU,80,90
OL1 1WW,80,90
OL1 1WX,80,90
OL1 1WY,80,90
OL1 1WZ,80,90
OL1 1XA,80,90
OL1 1XB,80,90
OL1 1XD,80,90
OL1 1XE,80,90
OL1 1XF,80,90
OL1 1XG,80,90
OL1 1XH,80,90
OL1 1XJ,80,90
OL1 1XL,80,90
OL1 1XN,80,90
OL1 1XP,80,90
OL1 1XQ,80,90
OL1 1XR,80,90
OL1 1XS,80,90
OL1 1XT,80,90
OL1 1XU,80,90
OL1 1XW,80,90
OL1 1XY,80,90
OL1 2AA,80,90
OL1 2AB,80,90
OL1 2AD,80,90
OL1 2AE,80,90
OL1 2AG,80,90
OL1 2AH,80,90
